Shop SKU;variation(read only);PrimaryCategory;name;short_description;description;video;warranty_type;warranty;product_warranty;Hazmat;brand;color_family;model;pattern;towel_fabric;Bathrobe_size;finish;mounting;material;size;type_digital;Weighing_scale_maximum;net_height;net_depth;net_width;number_shelves;shelf_design;storage_feature;curtain_features;curtain_length;curtain_material;cleaning_brush_type;Towel_Thickness;towel_size;patterned;age_group;recommended_gender;Fabric_Feature;linen_fabric;pillow_shape;thread_count;sheet_type;bed_accessory_type;Blanket_length;Blanket_width;filling;core_construction;PillowsBolsters_Length;PillowsBolsters_width;SellerSku;quantity;price;special_price;special_from_date;special_to_date;package_content;package_weight;package_length;package_width;package_height;MainImage;Image2;Image3;Image4;Image5;Image6;Image7;Image8;min_delivery_time;max_delivery_time;color_thumbnail;Bedding_Pattern;bedding_size_2;delivery_option_sof;Status;FulfillmentBySellable
336544073_PH-746686537;bedsheet-16;22458;5D 4in1 bedsheet korean cotton tela 2 pillowcase 1- fittedsheet（garter）1 kumot highquality;<p>5D 4in1 bedsheet korean cotton tela 2 pillowcase 1- fittedsheet（garter）1 kumot highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/16adda0571ea1bac6165a5b8aa553ecd.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2d7a5745a7eeef020234fda091e6c81c.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/189900275511fedccfe27f3ccb5cfcf7.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-16;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n-101-bedsheet-16-Single;30;2500.00;840.00;2019-07-09 00:00;2020-08-08 00:00;bedsheet-set;1.5;40;30;10;https://ph-live.slatic.net/p/2d7a5745a7eeef020234fda091e6c81c.jpg;;;;;;;;6;;;;Single;No;active;0
336504998_PH-746656627;bedsheet-16;22458;fashion shopp 5D 4in1 bedsheet korean cotton tela 2 pillowcase  fittedsheet（garter）1 kumot;<p>5D 4in1 bedsheet korean cotton tela 2 pillowcase 1- fittedsheet（garter）1 kumot highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/189900275511fedccfe27f3ccb5cfcf7.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2d7a5745a7eeef020234fda091e6c81c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-16;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n-101-bedsheet-16-Double;30;2500.00;880.00;2019-07-09 00:00;2020-08-08 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/2d7a5745a7eeef020234fda091e6c81c.jpg;;;;;;;;7;;;;Double;No;inactive;0
336504998_PH-746656626;bedsheet-18;22458;fashion shopp 5D 4in1 bedsheet korean cotton tela 2 pillowcase  fittedsheet（garter）1 kumot;<p>5D 4in1 bedsheet korean cotton tela 2 pillowcase 1- fittedsheet（garter）1 kumot highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/189900275511fedccfe27f3ccb5cfcf7.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2d7a5745a7eeef020234fda091e6c81c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-18;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n-101-bedsheet-18-Double;30;2500.00;880.00;2019-07-09 00:00;2020-08-08 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/16adda0571ea1bac6165a5b8aa553ecd.jpg;;;;;;;;7;;;;Double;No;inactive;0
336504998_PH-746656625;bedsheet-17-;22458;fashion shopp 5D 4in1 bedsheet korean cotton tela 2 pillowcase  fittedsheet（garter）1 kumot;<p>5D 4in1 bedsheet korean cotton tela 2 pillowcase 1- fittedsheet（garter）1 kumot highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/189900275511fedccfe27f3ccb5cfcf7.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2d7a5745a7eeef020234fda091e6c81c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-17-;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n-101-bedsheet-17--Double;30;2500.00;880.00;2019-07-09 00:00;2020-08-08 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/189900275511fedccfe27f3ccb5cfcf7.jpg;;;;;;;;7;;;;Double;No;inactive;0
356310950_PH-805922582;bedsheet-03;22458;fashion shopp new bedsheet-skirt 4in1 high quality makapal cotton tela;"<p>New New Arrival Class-A Bedding<br/>
Class-A 4in1 Duvet<br/>
makapal Korean cotton tela<br/>
2-pillowcase（20*30inches）<br/>
1-Bed skirt （17.8 inches）w/garter<br/>
1- kumot w/ zipper<br/>
Double size 54*78<br/>
Queen size 60*78<br/>
King size 72*78<br/>
add Curtain（60*87inch</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/d364f353990689ab87fa89103d2d4e9d.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/d723db52f6e13f430e28df16c3c556e9.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/eb73f632b7496b59440fcb96690f6390.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/d647dd48df64eda1fa5c563fe406e488.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-03;korean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Set;;;;;;;;001500-Queen-bedsheet-03;100;3500.00;1999.00;2019-08-07 00:00;2021-09-25 00:00;bedsheet set;2.6;48;35;6;https://ph-live.slatic.net/p/eb73f632b7496b59440fcb96690f6390.jpg;;;;;;;;;;;;Queen;No;inactive;0
356310950_PH-805922581;bedsheet-02;22458;fashion shopp new bedsheet-skirt 4in1 high quality makapal cotton tela;"<p>New New Arrival Class-A Bedding<br/>
Class-A 4in1 Duvet<br/>
makapal Korean cotton tela<br/>
2-pillowcase（20*30inches）<br/>
1-Bed skirt （17.8 inches）w/garter<br/>
1- kumot w/ zipper<br/>
Double size 54*78<br/>
Queen size 60*78<br/>
King size 72*78<br/>
add Curtain（60*87inch</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/d364f353990689ab87fa89103d2d4e9d.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/d723db52f6e13f430e28df16c3c556e9.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/eb73f632b7496b59440fcb96690f6390.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/d647dd48df64eda1fa5c563fe406e488.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-02;korean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Set;;;;;;;;001500-Queen-bedsheet-02;100;3500.00;1999.00;2019-08-07 00:00;2021-09-25 00:00;bedsheet set;2.6;48;35;6;https://ph-live.slatic.net/p/d647dd48df64eda1fa5c563fe406e488.jpg;;;;;;;;;;;;Queen;No;active;0
337136467_PH-751256454;bedsheet-27;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-27;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-27-Queen;50;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/870fcda3eab2ad27aee7b20814355351.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256453;bedsheet-26;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-26;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-26-Queen;50;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256452;bedsheet-25;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-25;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-25-Queen;50;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256451;bedsheet-24;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-24;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013- bedsheet-24-Queen;50;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/9e6a1e75ae7f73c99f7d517c3687fb1c.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256450;bedsheet-23;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-23;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-23-Queen;50;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/899e62eb14a7722a8cab72e1a439fa73.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256449;bedsheet-22;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-22;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-22-Queen;49;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/d8b3417bc8f9de164490d5c7bbb97ba9.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256448;bedsheet-21;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-21;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-21-Queen;49;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/72994c7fa900d451d1d232b95fca70fc.jpg;;;;;;;;3;;;;Queen;No;active;0
337136467_PH-751256447;bedsheet-20;22458;fashion shopp Semi cotton 4in1 Bedsheet  2 pillowcase 20*30 inches 1 fittedsheet （garter）1 kumot;"<p>Semi cotton 4in1 Bedsheet<br/>
2 pillowcase 20*30 inches<br/>
1 fittedsheet （garter）1 kumot</p>";"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5993f5dd4af4565560d17dfc23504a49.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/5b3c3b0e27e9278423a11a1e080a644f.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-20;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8013-bedsheet-20-Queen;50;1680.00;629.00;2019-07-10 00:00;2020-08-14 00:00;bedsheet set;1.2;40;30;10;https://ph-live.slatic.net/p/7ca392b68a6e796aeab6f5ba0e74f403.jpg;;;;;;;;3;;;;Queen;No;active;0
335822127_PH-742472216;bedsheet-15;22458;fashion shopp korean bedsheet set 100% cotton 4in1 1-fittedsheet 1-kumot 2- pillowcase highquality;<p>fashion korean bedsheet set 41ni 1- kumot 1-fittedsheet 2-pillowcase highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/aa72b76f1363cca95a2a7c4383d5227f.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/022b54b8468df9642ce78f663c32421c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-15;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-15-Single;50;2800.00;1200.00;2019-07-08 00:00;2020-08-15 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/aa72b76f1363cca95a2a7c4383d5227f.jpg;;;;;;;;7;;;;Single;No;inactive;0
335822127_PH-742472215;bedsheet-11;22458;fashion shopp korean bedsheet set 100% cotton 4in1 1-fittedsheet 1-kumot 2- pillowcase highquality;<p>fashion korean bedsheet set 41ni 1- kumot 1-fittedsheet 2-pillowcase highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/aa72b76f1363cca95a2a7c4383d5227f.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/022b54b8468df9642ce78f663c32421c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-11;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-11-Single;50;2800.00;1200.00;2019-07-08 00:00;2020-08-15 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/5d6b712c082c2a1b84758541b3dea377.jpg;;;;;;;;7;;;;Single;No;inactive;0
335822127_PH-742472214;bedsheet-10;22458;fashion shopp korean bedsheet set 100% cotton 4in1 1-fittedsheet 1-kumot 2- pillowcase highquality;<p>fashion korean bedsheet set 41ni 1- kumot 1-fittedsheet 2-pillowcase highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/aa72b76f1363cca95a2a7c4383d5227f.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/022b54b8468df9642ce78f663c32421c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-10;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-10-Single;50;2800.00;1200.00;2019-07-08 00:00;2020-08-15 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg;;;;;;;;7;;;;Single;No;inactive;0
335822127_PH-742472213;bedsheet-9;22458;fashion shopp korean bedsheet set 100% cotton 4in1 1-fittedsheet 1-kumot 2- pillowcase highquality;<p>fashion korean bedsheet set 41ni 1- kumot 1-fittedsheet 2-pillowcase highquality</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/aa72b76f1363cca95a2a7c4383d5227f.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/022b54b8468df9642ce78f663c32421c.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-9;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-9-Single;50;2800.00;1200.00;2019-07-08 00:00;2020-08-15 00:00;bedsheet set;1.5;40;30;10;https://ph-live.slatic.net/p/022b54b8468df9642ce78f663c32421c.jpg;;;;;;;;7;;;;Single;No;inactive;0
335790470_PH-742452219;bedsheet-15;22457;fashion shopp koran bedsheet set 100% ( 4in1 1- kumot 1-fittedsheet 2-pillowcase );<p>fashion korean bedsheet set 4in1 1-kumot 1-fittedsheet 2-pillowcase makapa tela</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/8cb8df3e86ea80ea40607c86bdd8ef9c.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/20939b3512d68f8320d2e78e14cbbd1e.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-15;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-15-Double;50;2300.00;1220.00;2019-07-08 00:00;2020-08-08 00:00;bedsheet set;1.5;40;32;10;https://ph-live.slatic.net/p/aa72b76f1363cca95a2a7c4383d5227f.jpg;;;;;;;;6;;;;Double;No;inactive;0
335790470_PH-742452218;bedsheet-11;22457;fashion shopp koran bedsheet set 100% ( 4in1 1- kumot 1-fittedsheet 2-pillowcase );<p>fashion korean bedsheet set 4in1 1-kumot 1-fittedsheet 2-pillowcase makapa tela</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/8cb8df3e86ea80ea40607c86bdd8ef9c.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/20939b3512d68f8320d2e78e14cbbd1e.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-11;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-11-Double;50;2300.00;1220.00;2019-07-08 00:00;2020-08-08 00:00;bedsheet set;1.5;40;32;10;https://ph-live.slatic.net/p/5d6b712c082c2a1b84758541b3dea377.jpg;;;;;;;;6;;;;Double;No;inactive;0
335790470_PH-742452217;bedsheet-10;22457;fashion shopp koran bedsheet set 100% ( 4in1 1- kumot 1-fittedsheet 2-pillowcase );<p>fashion korean bedsheet set 4in1 1-kumot 1-fittedsheet 2-pillowcase makapa tela</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/8cb8df3e86ea80ea40607c86bdd8ef9c.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/20939b3512d68f8320d2e78e14cbbd1e.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-10;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-10-Double;50;2300.00;1220.00;2019-07-08 00:00;2020-08-08 00:00;bedsheet set;1.5;40;32;10;https://ph-live.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg;;;;;;;;6;;;;Double;No;inactive;0
335790470_PH-742452216;bedsheet-9;22457;fashion shopp koran bedsheet set 100% ( 4in1 1- kumot 1-fittedsheet 2-pillowcase );<p>fashion korean bedsheet set 4in1 1-kumot 1-fittedsheet 2-pillowcase makapa tela</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/8cb8df3e86ea80ea40607c86bdd8ef9c.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/20939b3512d68f8320d2e78e14cbbd1e.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-9;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-9-Double;50;2300.00;1220.00;2019-07-08 00:00;2020-08-08 00:00;bedsheet set;1.5;40;32;10;https://ph-live.slatic.net/p/022b54b8468df9642ce78f663c32421c.jpg;;;;;;;;6;;;;Double;No;inactive;0
335790470_PH-742452215;bedsheet-7;22457;fashion shopp koran bedsheet set 100% ( 4in1 1- kumot 1-fittedsheet 2-pillowcase );<p>fashion korean bedsheet set 4in1 1-kumot 1-fittedsheet 2-pillowcase makapa tela</p>;"<p style=""margin:0;padding:8px 0;white-space:pre-wrap;""></p><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/8cb8df3e86ea80ea40607c86bdd8ef9c.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/20939b3512d68f8320d2e78e14cbbd1e.jpg"" style=""width:100%;display:block;""/></div><div style=""width:100%;""><img class="""" src=""https://ph-live-02.slatic.net/p/2b5e80170c1f2a1750444878629e622a.jpg"" style=""width:100%;display:block;""/></div>";;;;;;No Brand;bedsheet-7;fashion shopp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8010-bedsheet-7-Double;50;2300.00;1220.00;2019-07-08 00:00;2020-08-08 00:00;bedsheet set;1.5;40;32;10;https://ph-live.slatic.net/p/6a08e63acc61a4a01c7e11c4cc615fdd.jpg;;;;;;;;6;;;;Double;No;inactive;0
